from_stop,to_stop,cost_km
121,5769,1.0771
121,7171,0.8678
121,8718,0.8568
121,9484,0.9692
122,0,29.041
122,36,0.9086
122,122,0.0
122,641,0.3391
122,1284,0.8308
122,2909,0.9386
122,3393,0.495
122,4615,0.3111
122,5642,0.6912
122,6683,0.6571
122,8955,0.6878
122,9520,0.382
123,0,26.0933
123,123,0.0
123,1033,0.8888
123,3864,0.4049
123,5288,0.8996
123,5727,0.8673
123,5816,0.7558
123,6437,0.8637
123,7139,1.0916
123,7994,0.6868
123,9036,0.718
123,9912,1.0014
124,0,19.3973
124,124,0.0
124,889,1.0874
124,1845,1.0154
124,4364,0.1681
124,5427,0.9391
124,6069,0.9101
124,7458,0.4848
124,8186,0.9612
124,8879,1.1012
124,9057,0.2308
124,9787,1.12
125,0,25.1583
125,125,0.0
125,1063,0.7666
125,1479,0.7119
125,1744,0.8301
125,2259,0.5161
125,5021,0.8224
125,7109,0.8575
125,8070,0.7808
125,8162,0.675
125,8713,0.5587
125,9180,0.4604
126,0,30.3228
126,126,0.0
126,437,0.4985
126,737,0.3797
126,3690,0.6069
126,3817,0.4522
126,4056,0.0655
126,4524,0.5497
126,5662,0.3861
126,6624,0.5399
126,9555,0.5977
126,9993,0.0525
127,0,41.7604
127,127,0.0
127,1148,1.1
127,1149,0.6036
127,2139,0.3473
127,2481,1.1466
127,3569,0.2261
127,6054,0.8947
127,6099,0.9699
127,8959,0.5543
127,9061,0.5739
127,9119,0.2423
128,0,27.6
128,128,0.0
128,407,0.6231
128,1202,1.0613
128,2528,0.8668
128,3066,0.7499
128,3161,1.0853
128,5862,0.7058
128,5990,0.6054
128,8437,1.067
128,9380,0.726
128,9395,0.2998
129,0,19.4114
129,129,0.0
129,649,0.8321
129,2556,0.7917
129,2688,1.1942
129,6870,0.82
129,7061,0.779
129,7891,0.8418
129,8274,0.6848
129,8545,0.28
129,8598,1.1627
129,9419,0.4487
130,0,34.6287
130,130,0.0
130,804,0.6008
130,2123,1.0891
130,3780,1.199
130,4576,0.6308
130,6488,0.593
130,6645,1.0455
130,7423,0.992
130,7855,0.3003
130,8806,0.4608
130,9773,0.384
131,0,12.8608
131,131,0.0
131,173,0.6337
131,830,0.252
131,3236,0.3075
131,5218,0.6138
131,7147,0.2276
131,7184,0.6867
131,8756,0.739
131,9579,0.3668
131,9653,0.6018
131,9932,0.5058
132,0,21.984
132,132,0.0
132,1462,0.9032
132,1868,0.8355
132,2086,0.9797
132,2686,0.9243
132,4150,0.8685
132,4643,0.8587
132,5271,1.0663
132,6674,0.9534
132,8361,0.9195
132,9027,0.4736
133,0,5.4195
133,133,0.0
133,2384,1.2727
133,3403,0.9238
133,3720,0.451
133,5162,0.9774
133,5446,0.7987
133,7080,0.1975
133,7632,0.8075
133,8283,1.0116
133,9005,0.8866
133,9275,0.5952
134,0,42.2236
134,134,0.0
134,715,0.8989
134,1623,1.1407
134,2786,1.1953
134,3026,0.1074
134,4406,0.4092
134,5121,1.2367
134,5898,0.6305
134,7220,0.528
134,8144,0.9214
134,9200,0.9728
135,0,20.2942
135,135,0.0
135,1614,0.8784
135,3585,0.511
135,3781,0.2437
135,4777,1.0352
135,5759,0.8607
135,6657,0.507
135,7604,0.3114
135,7636,0.25
135,7961,0.6278
135,8387,0.6737
136,0,17.1203
136,136,0.0
136,862,0.7208
136,2133,0.6554
136,2179,0.8529
136,2245,0.3681
136,2269,0.4288
136,4160,0.727
136,4629,0.5495
136,7673,0.6372
136,7815,0.2865
136,8467,0.5958
137,0,26.7392
137,137,0.0
137,1006,0.8319
137,1189,0.6069
137,2410,1.0358
137,2934,0.6473
137,3045,0.2638
137,4122,0.386
137,6088,0.4641
137,7348,0.874
137,8269,0.5849
137,8985,0.4657
138,0,10.8008
138,138,0.0
138,160,0.8081
138,3047,1.1997
138,3194,0.7747
138,6687,0.9721
138,6887,0.5301
138,7200,0.3608
138,7520,0.5073
138,8194,1.0344
138,9541,1.2064
138,9588,0.5981
139,0,41.0795
139,139,0.0
139,2027,0.9094
139,2033,0.529
139,2765,1.0184
139,3067,0.597
139,3506,0.1417
139,3528,0.4142
139,4106,0.6746
139,4932,0.8095
139,8040,0.6357
139,9972,1.005
140,0,43.5797
140,140,0.0
140,1623,1.0522
140,2576,1.116
140,2786,0.2725
140,4406,1.0183
140,5313,1.0784
140,5898,0.85
140,6288,0.3516
140,7220,1.0941
140,8112,1.1086
140,9200,1.2428
141,0,9.7711
141,141,0.0
141,1543,0.7396
141,3624,0.8681
141,4063,0.2583
141,4778,0.9152
141,5127,0.147
141,5508,0.6727
141,5750,0.8839
141,6991,0.7468
141,7816,0.1713
141,9712,0.4331
142,0,31.741
142,142,0.0
142,274,0.9497
142,848,0.8053
142,2272,0.7059
142,4374,0.9649
142,5503,0.8528
142,5686,0.3755
142,6333,0.7823
142,8719,0.1895
142,9238,0.5568
142,9490,0.5097
143,0,5.0923
143,143,0.0
143,253,1.1103
143,761,0.9223
143,2183,0.9051
143,2640,0.4052
143,5417,0.9985
143,6127,0.9501
143,8425,0.5923
143,8509,1.1339
143,9634,1.1111
143,9687,0.7277
144,0,15.2221
144,144,0.0
144,288,0.344
144,871,0.9529
144,940,0.7341
144,2094,0.4948
144,2303,0.5785
144,2362,0.8192
144,3011,0.7146
144,3482,0.6943
144,3638,0.8044
144,7995,0.7978
145,0,31.9405
145,145,0.0
145,335,0.4464
145,356,0.778
145,764,0.8919
145,2203,1.0158
145,2418,0.4009
145,7569,0.0817
145,7965,1.0253
145,8347,0.2796
145,9461,1.2104
145,9909,0.5123
146,0,27.6937
146,146,0.0
146,2264,0.4275
146,3425,0.9813
146,3427,1.1352
146,3437,0.8993
146,4361,0.4887
146,4661,0.45
146,4987,1.0356
146,7024,0.4876
146,7283,1.0174
146,9816,1.0173
147,0,11.781
147,147,0.0
147,172,0.7149
147,743,0.4096
147,834,0.7571
147,2513,0.5425
147,2946,0.8868
147,3201,0.5664
147,7054,0.8813
147,8110,0.7626
147,8663,0.5965
147,9950,0.667
148,0,34.5462
148,148,0.0
148,1338,1.3841
148,1349,0.803
148,2549,0.9856
148,3910,0.9634
148,4251,0.7162
148,4611,1.1818
148,6172,0.4165
148,7026,0.7963
148,9572,0.9365
148,9973,0.8586
149,0,6.4736
149,149,0.0
149,1972,0.4402
149,2291,1.0651
149,3361,0.7116
149,5493,0.9333
149,6339,0.6723
149,6440,0.6809
149,6775,0.6928
149,7394,0.9274
149,8643,1.0637
149,9634,1.0038
150,0,45.6885
150,150,0.0
150,453,0.7985
150,2012,0.1962
150,4233,0.3919
150,4470,0.0847
150,6840,1.0666
150,7954,0.9893
150,8482,1.3562
150,8550,0.5631
150,8874,1.0934
150,9466,1.1864
151,0,11.6763
151,151,0.0
151,173,0.8802
151,1561,0.7719
151,5218,0.7494
151,5451,0.1393
151,5938,0.6694
151,6612,0.7118
151,6767,0.4859
151,9130,0.3372
151,9653,0.988
151,9932,0.8122
152,0,16.1816
152,152,0.0
152,919,0.4352
152,1947,0.4657
152,2284,0.7243
152,2478,1.414
152,3255,0.8186
152,3667,1.0851
152,5164,1.0448
152,5510,1.0164
152,5536,0.2339
152,9724,0.7634
153,0,19.4179
153,153,0.0
153,1767,0.8978
153,2363,0.2815
153,3165,0.1504
153,5374,0.7846
153,6547,0.8933
153,6618,0.8445
153,6909,0.9455
153,9064,1.0282
153,9203,1.0266
153,9752,0.1643
154,0,47.0316
154,50,1.3343
154,154,0.0
154,247,1.3475
154,1664,0.8815
154,1864,0.3544
154,5485,1.0868
154,6748,0.4818
154,7027,0.4007
154,7700,0.9469
154,9391,0.9584
154,9971,1.2587
155,0,9.1639
155,155,0.0
155,1032,0.8072
155,1492,0.9893
155,2851,0.3669
155,3089,1.1453
155,3226,0.2914
155,3520,0.9044
155,4763,0.793
155,6033,0.5597
155,6164,0.8728
155,8057,0.6916
156,0,21.4205
156,156,0.0
156,1142,0.8185
156,1442,0.2917
156,2635,0.8568
156,2850,1.0587
156,3753,1.2978
156,5651,0.4864
156,6119,0.2749
156,7876,1.3099
156,8014,1.2163
156,8761,0.7105
157,0,27.0026
157,157,0.0
157,742,0.9476
157,763,1.2104
157,1200,0.3414
157,1748,0.6873
157,1817,0.7602
157,2806,0.4109
157,5302,0.1935
157,6469,0.45
157,6878,0.5379
157,6976,1.1064
158,0,30.787
158,158,0.0
158,1071,0.6287
158,1332,1.0291
158,1374,1.1033
158,3949,0.2964
158,5380,1.1262
158,5932,1.0162
158,6850,0.7651
158,7107,0.784
158,8117,0.8237
158,9812,0.9774
159,0,34.8143
159,159,0.0
159,1540,1.2806
159,1874,0.5537
159,2369,0.3925
159,3016,0.7883
159,3218,0.7074
159,5196,1.1162
159,5647,0.874
159,7523,0.255
159,7769,1.1631
159,7771,1.3291
160,0,10.0271
160,138,0.8081
160,160,0.0
160,657,0.8772
160,2089,0.8761
160,2713,0.3154
160,3194,0.9362
160,3306,0.7648
160,6887,0.7381
160,7200,0.7325
160,7520,0.4405
160,9383,0.6992
161,0,21.8566
161,101,0.2854
161,161,0.0
161,591,0.7872
161,1193,0.8195
161,3365,0.3894
161,4875,0.8629
161,5519,0.8661
161,6676,0.1503
161,7072,0.6106
161,8031,0.8547
161,9451,0.5669
162,0,18.1642
162,162,0.0
162,839,0.0987
162,1928,0.7518
162,2457,0.5822
162,2797,0.8347
162,3249,0.5387
162,4133,0.3977
162,4854,0.514
162,5013,0.3428
162,7607,0.5845
162,9536,0.4129
163,0,10.8038
163,163,0.0
163,1609,0.4352
163,3998,0.5573
163,4824,0.5941
163,5354,0.5974
163,5991,0.4284
163,6439,0.4212
163,6600,0.6487
163,6679,0.5789
163,9111,0.6933
163,9776,0.1666
164,0,35.6611
164,164,0.0
164,434,0.591
164,603,0.2582
164,1116,0.7153
164,4208,0.6526
164,5132,0.6654
164,6297,0.6138
164,6324,0.7913
164,8083,1.0365
164,8617,0.514
164,8738,0.0607
165,0,33.6915
165,165,0.0
165,1558,0.3557
165,3581,0.4656
165,3897,0.2247
165,3899,0.6429
165,3980,0.7152
165,4664,0.7439
165,4942,0.8811
165,7510,0.8073
165,8951,0.7806
165,9726,0.9533
166,0,4.3694
166,166,0.0
166,253,0.904
166,761,0.8444
166,1908,0.7578
166,2183,1.1575
166,3278,0.8722
166,3348,0.826
166,7128,0.5277
166,7608,1.0609
166,7616,0.2675
166,9986,0.4903
167,0,12.6484
167,167,0.0
167,620,0.7413
167,1368,0.5323
167,3756,0.9262
167,5445,0.8653
167,6105,1.0515
167,6337,0.3761
167,7556,0.6116
167,8650,0.8466
167,8689,0.7
167,9710,0.8903
168,0,23.3245
168,168,0.0
168,515,0.9872
168,1435,0.8991
168,3841,0.9485
168,4924,0.9502
168,5016,0.7477
168,6096,0.8055
168,7316,0.1024
168,7638,1.1691
168,7660,0.4403
168,9214,1.2635
169,0,15.1721
169,169,0.0
169,1965,0.3307
169,2387,0.7641
169,2930,0.3079
169,3323,0.7445
169,4206,0.3562
169,4351,0.5155
169,5434,0.7689
169,5631,0.6883
169,7409,0.88
169,7937,0.6064
170,0,21.7715
170,170,0.0
170,1537,0.7348
170,2055,0.7588
170,4625,0.3658
170,4752,0.4591
170,5692,0.7528
170,5734,0.7028
170,7030,0.7382
170,8528,0.1657
170,9736,0.7943
170,9885,0.6633
171,0,27.205
171,171,0.0
171,898,0.7147
171,3470,0.8837
171,4551,0.7895
171,4900,0.7192
171,6184,0.3635
171,8047,0.9762
171,8298,0.8985
171,8852,0.8296
171,9045,0.9107
171,9637,0.4312
172,0,12.0208
172,147,0.7149
172,172,0.0
172,2513,0.2096
172,2946,0.8299
172,3184,0.5352
172,3201,0.6384
172,5075,0.6752
172,7285,0.8232
172,8110,0.9205
172,9791,0.3749
172,9950,0.4894
173,0,12.2882
173,131,0.6337
173,151,0.8802
173,173,0.0
173,1215,0.5198
173,3236,0.5551
173,5218,0.1646
173,5451,0.8552
173,6767,0.3984
173,7147,0.6765
173,9653,0.1079
173,9932,0.2128
174,0,20.9027
174,174,0.0
174,779,1.0432
174,1234,0.4536
174,1882,1.0051
174,3027,0.9464
174,4307,1.0073
174,5573,0.6459
174,5574,0.9755
174,5672,0.8106
174,6275,0.8672
174,7338,1.0538
175,0,21.7816
175,175,0.0
175,1807,1.0269
175,2813,0.9366
175,3281,0.6056
175,4195,0.8607
175,5010,0.6107
175,5710,0.8294
175,5763,0.0541
175,5824,1.0503
175,7606,1.0617
175,7972,0.8495
176,0,30.2287
176,176,0.0
176,798,0.3851
176,1206,0.9295
176,2587,0.5711
176,3379,0.5401
176,5410,0.8469
176,5745,0.9214
176,7401,0.5158
176,8196,0.9702
176,9376,0.8685
176,9864,0.6168
177,0,3.1042
177,177,0.0
177,2689,1.1713
177,2924,1.0556
177,4544,1.0876
177,4836,0.8265
177,5395,0.9802
177,5804,0.7005
177,8547,1.0418
177,8930,1.0056
177,9074,1.1208
177,9905,0.4059
178,0,40.0564
178,178,0.0
178,488,0.9144
178,2968,0.703
178,3132,0.779
178,4509,0.3854
178,6193,0.0875
178,7218,0.7038
178,7787,0.8778
178,7817,0.2569
178,9060,0.9681
178,9749,0.5691
179,0,25.2812
179,179,0.0
179,698,1.1237
179,1365,0.405
179,2537,0.5061
179,5654,0.7659
179,5719,0.7283
179,7043,1.0042
179,7139,0.8351
179,7201,0.2424
179,8161,0.7609
179,8792,0.5333
180,0,17.1687
180,180,0.0
180,980,0.8693
180,3023,0.6154
180,3865,1.0663
180,4094,1.0457
180,4863,0.7373
180,4866,1.0127
180,6092,0.6221
180,6459,0.5143
180,8067,0.8336
180,9240,0.4804
181,0,18.2349
181,181,0.0
181,433,0.8279
181,770,0.2189
181,2426,0.6782
181,3215,0.521
181,4790,0.9428
181,5081,0.4891
181,5514,0.5682
181,5518,0.374
181,6135,0.8247
181,7805,0.791
182,0,36.7131
182,182,0.0
182,807,0.8616
182,1018,0.8268
182,1639,0.7243
182,3166,0.4602
182,3985,0.6195
182,5968,0.8711
182,6994,0.6306
182,8517,0.4203
182,9000,0.7453
182,9503,0.3202
183,0,33.5455
183,183,0.0
183,614,0.7947
183,1044,0.7137
183,1342,0.7221
183,4454,0.7551
183,4617,0.3132
183,6537,0.8182
183,7899,0.7182
183,8190,0.5143
183,8220,0.5961
183,8563,0.3256
184,0,16.7555
184,184,0.0
184,911,0.9222
184,2000,0.8333
184,3120,1.1896
184,5766,0.564
184,6334,1.0589
184,6597,0.8308
184,7143,0.5039
184,8829,0.3135
184,8960,0.4832
184,9133,1.0407
185,0,20.2013
185,185,0.0
185,2915,0.3462
185,3620,1.077
185,4270,0.8054
185,4556,0.2919
185,6632,0.4961
185,7580,0.8629
185,7878,0.8751
185,8552,1.0152
185,8814,0.3809
185,9633,0.7877
186,0,39.6376
186,186,0.0
186,731,0.2518
186,3981,0.8503
186,6983,1.1865
186,7548,0.9363
186,7653,0.8436
186,8640,0.6679
186,8701,0.7537
186,8884,0.8247
186,9361,0.885
186,9464,0.328
187,0,30.3766
187,187,0.0
187,258,0.9941
187,363,0.7485
187,747,0.868
187,914,0.8957
187,3857,0.3098
187,4782,0.2713
187,5628,0.7704
187,8004,0.8899
187,8565,0.9502
187,8975,0.3645
188,0,15.324
188,188,0.0
188,673,0.6988
188,700,0.7927
188,1507,0.6239
188,2711,0.797
188,5978,0.6589
188,6956,0.8595
188,7122,0.2955
188,8188,0.7232
188,9418,0.8016
188,9500,0.9101
189,0,15.9148
189,189,0.0
189,1855,1.1396
189,1951,1.4407
189,4019,1.0739
189,4442,1.2596
189,5083,0.9614
189,7754,1.0896
189,8256,0.8162
189,9392,0.6911
189,9406,0.8688
189,9790,1.3589
190,0,23.6086
190,190,0.0
190,1462,0.9182
190,1705,0.8952
190,2086,0.8417
190,2615,1.2037
190,3378,0.3875
190,5326,1.0459
190,7386,0.455
190,7530,0.9083
190,7678,1.3216
190,9283,0.4427
191,0,35.1028
191,191,0.0
191,203,1.1263
191,1848,0.9964
191,2107,0.6385
191,2472,0.954
191,3288,0.6187
191,3385,1.2707
191,4695,1.1565
191,6861,0.991
191,7691,1.3049
191,9224,0.3335
192,0,40.2546
192,192,0.0
192,2205,1.2239
192,4017,0.3181
192,4818,0.8208
192,5497,0.8784
192,5682,1.2691
192,6103,0.3732
192,7099,1.1922
192,8870,1.1404
192,9210,1.0933
192,9612,0.2337
193,0,33.4433
193,193,0.0
193,361,0.6814
193,2097,0.8731
193,2744,0.7888
193,4679,0.9035
193,5808,0.2748
193,5839,0.2728
193,6320,1.0354
193,7528,0.5581
193,8017,1.0264
193,8174,0.5169
194,0,8.5084
194,194,0.0
194,3254,0.868
194,3909,0.9474
194,4842,0.908
194,4992,0.6138
194,5946,0.5927
194,6296,0.9083
194,6406,0.934
194,7444,0.1634
194,8192,0.281
194,9082,0.8431
195,0,30.9883
195,195,0.0
195,827,0.2939
195,1141,0.7131
195,1346,0.9732
195,3187,0.4479
195,4935,0.8087
195,5404,0.1841
195,7492,0.9218
195,9030,0.1414
195,9032,0.9887
195,9771,0.7065
196,0,30.2533
196,86,0.2534
196,196,0.0
196,2589,0.8015
196,2634,0.8646
196,3499,0.8986
196,4494,0.6129
196,4560,0.4473
196,5483,0.2982
196,8977,0.442
196,9234,0.7589
196,9462,0.6494
197,0,41.0247
197,88,0.7242
197,197,0.0
197,1102,0.9158
197,2119,0.9913
197,2236,0.6008
197,2262,0.3087
197,4936,1.0203
197,5147,0.1525
197,6768,1.0677
197,7612,0.469
197,8567,0.3398
198,0,35.5095
198,198,0.0
198,228,0.5414
198,671,0.9915
198,735,0.8099
198,897,1.0129
198,1468,1.2465
198,1881,1.2478
198,3259,1.0126
198,3749,0.6571
198,3975,1.1951
198,4469,0.8961
199,0,28.1324
199,157,1.2253
199,199,0.0
199,1817,0.9973
199,1942,0.4502
199,2745,0.8022
199,3922,0.7183
199,4054,0.5944
199,4309,0.3466
199,6469,0.9215
199,6878,0.8343
199,8416,0.9854
200,0,19.6452
200,200,0.0
200,461,0.5276
200,584,0.7451
200,1958,0.6913
200,2398,0.8318
200,6008,1.0149
200,7272,0.1111
200,7440,0.7712
200,7666,0.8407
200,8552,0.9251
200,9336,0.889
201,0,22.3957
201,109,0.5391
201,201,0.0
201,1135,0.7673
201,1391,0.7217
201,2049,0.6973
201,4300,0.9609
201,6467,0.9202
201,7265,0.4338
201,7726,0.8799
201,8486,0.8659
201,9875,0.3209
202,0,14.7045
202,202,0.0
202,875,0.3727
202,1095,1.1157
202,2807,1.0167
202,3216,0.5106
202,4103,0.8754
202,4378,1.0887
202,4796,0.8821
202,5164,0.9887
202,6867,1.2893
202,8239,0.7985
203,0,35.0807
203,203,0.0
203,489,0.5535
203,922,0.3257
203,1848,0.8732
203,3391,0.4953
203,5176,0.9356
203,6861,0.8697
203,7253,0.8244
203,8763,0.5834
203,9764,0.9775
203,9983,0.816
204,0,19.5225
204,20,1.0335
204,204,0.0
204,950,0.7699
204,1933,0.2575
204,3109,0.9034
204,3491,0.4341
204,3813,0.9635
204,7149,1.023
204,7508,0.7299
204,8390,0.308
204,8863,0.8261
205,0,26.1214
205,205,0.0
205,925,1.0342
205,2349,0.6244
205,6134,0.59
205,6571,1.2705
205,7722,1.0635
205,8125,1.4435
205,8531,1.0647
205,8963,0.7895
205,9600,0.6667
205,9900,1.1435
206,0,29.4394
206,206,0.0
206,380,1.1137
206,2118,1.2016
206,2201,0.6552
206,2338,1.3304
206,3222,1.223
206,4673,0.7628
206,7227,0.7812
206,7594,1.1261
206,7935,1.3651
206,9506,1.2319
207,0,22.4398
207,207,0.0
207,1475,0.9018
207,2831,0.3595
207,3008,0.7832
207,3126,0.6696
207,3211,0.6975
207,3389,0.4295
207,6275,0.7599
207,7764,0.3328
207,8450,0.8702
207,8965,0.217
208,0,31.2734
208,208,0.0
208,1283,1.1717
208,2611,0.3736
208,2902,0.6768
208,2977,0.5656
208,3412,1.2566
208,5133,0.7323
208,5858,1.0255
208,7783,0.8046
208,7795,0.3471
208,8760,1.1443
209,0,20.1588
209,209,0.0
209,729,0.3213
209,1637,0.6446
209,2130,0.8953
209,3645,1.012
209,3872,0.8157
209,7797,1.065
209,8370,1.0687
209,8504,0.5061
209,8603,0.8487
209,9869,1.0475
210,0,35.4773
210,210,0.0
210,865,0.8114
210,1282,0.9228
210,1640,0.8152
210,3898,0.9106
210,5012,1.0078
210,6707,0.2771
210,7038,0.7404
210,7450,0.8983
210,7571,0.8868
210,9660,0.7864
211,0,21.3041
211,211,0.0
211,1254,0.4483
211,2313,1.1856
211,3473,0.5369
211,4953,1.2121
211,4967,1.5508
211,6555,1.435
211,7384,1.0961
211,9432,0.6509
211,9460,0.6165
211,9815,0.8803
212,0,23.319
212,212,0.0
212,352,0.7936
212,2058,0.2978
212,2579,1.0154
212,3315,1.0719
212,3845,0.7482
212,6236,0.7529
212,8562,0.2974
212,8982,1.0007
212,9019,0.4904
212,9158,0.7665
213,0,14.8545
213,213,0.0
213,1555,0.8728
213,1666,1.0734
213,2038,0.7373
213,2741,0.6915
213,2821,1.1182
213,2910,1.0653
213,3596,0.9339
213,4079,0.4339
213,8377,1.05
213,8758,1.3242
214,0,37.2191
214,214,0.0
214,1532,0.3891
214,3973,0.6211
214,5394,0.8656
214,5678,0.47
214,5773,0.6798
214,7164,0.4545
214,7535,0.947
214,7794,1.0139
214,8512,0.3108
214,9333,0.3713
215,0,24.6306
215,215,0.0
215,468,1.2153
215,2003,1.004
215,2785,0.8909
215,4081,0.9594
215,4893,0.4417
215,8027,0.9439
215,8488,0.6781
215,8614,0.6157
215,8777,0.5094
215,9088,0.8921
216,0,14.2428
216,85,0.5686
216,216,0.0
216,706,0.2994
216,1765,0.6443
216,2619,0.9168
216,5067,0.7758
216,6666,0.5243
216,6930,0.3254
216,8148,0.4926
216,8355,0.6168
216,9682,0.8919
217,0,25.0284
217,217,0.0
217,558,0.6474
217,1003,0.9519
217,1155,0.5064
217,2668,0.6292
217,2973,0.922
217,3101,0.7675
217,3331,0.3532
217,3337,0.8622
217,4713,0.5715
217,6156,0.7446
218,0,20.6019
218,218,0.0
218,461,0.9247
218,584,1.2749
218,596,1.2394
218,877,0.6286
218,1495,1.2722
218,2398,0.4351
218,3170,0.6564
218,4702,0.9031
218,6996,1.2054
218,7440,0.7976
219,0,35.3469
219,219,0.0
219,891,0.4334
219,1271,0.7306
219,2244,0.4334
219,3093,1.0459
219,5637,0.65
219,6682,1.0905
219,7709,0.7736
219,8255,0.8265
219,8328,1.234
219,8602,1.0129
220,0,25.399
220,220,0.0
220,1784,0.6992
220,1956,1.0043
220,3069,1.2537
220,4138,0.6619
220,6696,0.3694
220,6963,1.4055
220,8245,1.3278
220,8266,1.1446
220,9348,0.4362
220,9829,0.2448
221,0,23.4434
221,221,0.0
221,2967,0.5154
221,3267,0.9097
221,4590,0.6638
221,5140,0.9406
221,5741,0.696
221,6232,0.998
221,6317,0.6316
221,6923,0.1935
221,7671,0.9
221,9178,0.6655
222,0,37.9161
222,222,0.0
222,4097,0.9668
222,4420,0.8398
222,5431,0.856
222,6019,0.3344
222,7089,0.5839
222,8391,0.5394
222,8820,0.9016
222,9195,0.8007
222,9315,0.6072
222,9571,0.9265
223,0,6.3223
223,223,0.0
223,639,0.6998
223,1498,0.9898
223,1694,0.0424
223,2839,0.6341
223,3816,0.5729
223,3821,0.8127
223,4603,0.6535
223,5825,0.8398
223,5828,0.4324
223,8005,0.7101
224,0,21.087
224,224,0.0
224,1144,0.1564
224,1208,0.6642
224,3372,0.0624
224,4130,0.7316
224,5316,0.9174
224,5382,0.4045
224,5548,0.559
224,7992,0.5878
224,9014,0.86
224,9662,0.8595
225,0,12.9475
225,225,0.0
225,4572,0.8086
225,4614,0.6187
225,4712,0.8873
225,6035,0.5705
225,6515,0.7434
225,6992,0.3094
225,7221,0.465
225,7517,0.4058
225,9375,0.6294
225,9945,0.8084
226,0,44.0108
226,226,0.0
226,305,0.9841
226,1171,0.8272
226,2636,0.9585
226,3789,0.8963
226,3846,0.4503
226,5286,0.9263
226,5344,1.092
226,6518,0.8826
226,7595,1.15
226,9725,0.5776
227,0,23.2382
227,227,0.0
227,736,0.7949
227,1106,0.2181
227,2929,0.5727
227,3870,0.4664
227,4294,0.606
227,4845,0.2193
227,4952,0.6883
227,6413,0.6824
227,7838,0.6802
227,8723,0.9487
228,0,35.9453
228,198,0.5414
228,228,0.0
228,671,1.2221
228,735,1.3373
228,897,1.2645
228,1157,1.0809
228,2623,1.2732
228,3259,0.473
228,3749,1.1747
228,3975,0.8181
228,5124,1.3913
229,0,18.216
229,229,0.0
229,382,0.4437
229,480,0.5809
229,1280,0.8671
229,2126,0.4839
229,2585,0.4359
229,3029,0.3962
229,3150,0.0838
229,4014,0.7218
229,5736,0.3052
229,7087,0.8873
230,0,29.0841
230,230,0.0
230,884,0.3456
230,1546,0.7692
230,1755,0.519
230,2188,0.4438
230,2211,0.7024
230,2991,0.4736
230,4223,1.055
230,5888,0.403
230,6124,0.5953
230,7040,0.7399
231,0,8.8756
231,103,0.5614
231,231,0.0
231,423,0.5768
231,1093,0.6773
231,1872,0.2265
231,2886,0.5748
231,3246,0.3482
231,3261,0.4476
231,5359,0.7016
231,5381,0.484
231,8215,0.3598
232,0,30.2691
232,232,0.0
232,258,0.849
232,1879,0.8266
232,2242,0.4792
232,3739,0.5963
232,3908,0.3546
232,4287,0.0371
232,6700,0.6264
232,7033,0.9521
232,7840,0.573
232,8284,0.757
233,0,9.6441
233,233,0.0
233,275,0.7002
233,455,0.8124
233,582,0.0826
233,3577,0.499
233,5242,0.629
233,5418,0.5137
233,6106,0.1033
233,7909,0.6025
233,8020,0.3777
233,9824,0.3666
234,0,26.5763
234,71,0.4923
234,234,0.0
234,1847,0.8214
234,3368,0.7708
234,4844,1.0802
234,5436,1.055
234,6980,0.4793
234,7325,0.2771
234,7328,0.8514
234,7358,0.3453
234,9619,0.326
235,0,25.9092
235,235,0.0
235,1353,0.9632
235,2672,0.6293
235,2809,0.9326
235,3447,0.5478
235,3465,1.1554
235,5823,0.7108
235,7046,0.7224
235,7763,1.0184
235,7947,0.5676
235,8240,1.0582
236,0,23.1124
236,236,0.0
236,379,0.2221
236,2285,0.5171
236,3972,0.5676
236,4197,0.5456
236,5320,0.5504
236,7130,0.2065
236,7388,0.5061
236,7599,0.1965
236,9269,0.6351
236,9842,0.8896
237,0,23.4772
237,237,0.0
237,1247,1.1674
237,1826,1.2405
237,2533,1.2656
